dataset_root,relative_path,size_bytes,size_human,mtime
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6840.0.0.0,10360031,9.88 MiB,2026-07-14T11:51:58
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6841.0.0.0,10360384,9.88 MiB,2026-07-14T11:52:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6842.0.0.0,10367240,9.89 MiB,2026-07-14T11:51:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6843.0.0.0,10351359,9.87 MiB,2026-07-14T11:51:24
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6844.0.0.0,10357916,9.88 MiB,2026-07-14T11:51:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6845.0.0.0,10363937,9.88 MiB,2026-07-14T11:51:30
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6846.0.0.0,10361823,9.88 MiB,2026-07-14T11:51:33
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6847.0.0.0,10347002,9.87 MiB,2026-07-14T11:51:52
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6848.0.0.0,10375928,9.90 MiB,2026-07-14T11:51:39
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6849.0.0.0,10341488,9.86 MiB,2026-07-14T11:51:43
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6850.0.0.0,10320831,9.84 MiB,2026-07-14T11:51:45
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6851.0.0.0,10345810,9.87 MiB,2026-07-14T11:51:48
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6852.0.0.0,10339840,9.86 MiB,2026-07-14T11:51:53
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6853.0.0.0,10336161,9.86 MiB,2026-07-14T11:52:41
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6854.0.0.0,10329421,9.85 MiB,2026-07-14T11:52:44
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6855.0.0.0,10312520,9.83 MiB,2026-07-14T11:52:38
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6856.0.0.0,10309701,9.83 MiB,2026-07-14T11:52:08
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6857.0.0.0,10327968,9.85 MiB,2026-07-14T11:52:53
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6858.0.0.0,10335089,9.86 MiB,2026-07-14T11:52:34
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6859.0.0.0,10342365,9.86 MiB,2026-07-14T11:52:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6860.0.0.0,10356544,9.88 MiB,2026-07-14T11:52:22
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6861.0.0.0,10349628,9.87 MiB,2026-07-14T11:52:25
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6862.0.0.0,10360356,9.88 MiB,2026-07-14T11:52:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6863.0.0.0,10366792,9.89 MiB,2026-07-14T11:52:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6864.0.0.0,10366038,9.89 MiB,2026-07-14T11:52:30
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6865.0.0.0,10344300,9.87 MiB,2026-07-14T11:52:32
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6866.0.0.0,10354961,9.88 MiB,2026-07-14T11:52:35
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6867.0.0.0,10343287,9.86 MiB,2026-07-14T11:53:25
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6868.0.0.0,10335213,9.86 MiB,2026-07-14T11:52:38
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6869.0.0.0,10334967,9.86 MiB,2026-07-14T11:52:40
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6870.0.0.0,10360185,9.88 MiB,2026-07-14T11:53:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6871.0.0.0,10348579,9.87 MiB,2026-07-14T11:53:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6872.0.0.0,10339747,9.86 MiB,2026-07-14T11:53:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6873.0.0.0,10339520,9.86 MiB,2026-07-14T11:52:54
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6874.0.0.0,10356664,9.88 MiB,2026-07-14T11:52:58
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6875.0.0.0,10347864,9.87 MiB,2026-07-14T11:53:01
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6876.0.0.0,10356127,9.88 MiB,2026-07-14T11:53:02
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6877.0.0.0,10377314,9.90 MiB,2026-07-14T11:53:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6878.0.0.0,10375864,9.90 MiB,2026-07-14T11:53:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6879.0.0.0,10383981,9.90 MiB,2026-07-14T11:53:44
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6880.0.0.0,10396972,9.92 MiB,2026-07-14T11:53:42
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6881.0.0.0,10381858,9.90 MiB,2026-07-14T11:53:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6882.0.0.0,10362007,9.88 MiB,2026-07-14T11:53:57
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6883.0.0.0,10341457,9.86 MiB,2026-07-14T11:53:52
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6884.0.0.0,10348155,9.87 MiB,2026-07-14T11:53:30
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6885.0.0.0,10348499,9.87 MiB,2026-07-14T11:53:32
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6886.0.0.0,10362592,9.88 MiB,2026-07-14T11:53:38
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6887.0.0.0,10340311,9.86 MiB,2026-07-14T11:54:00
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6888.0.0.0,10345372,9.87 MiB,2026-07-14T11:53:44
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6889.0.0.0,10361614,9.88 MiB,2026-07-14T11:54:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6890.0.0.0,10356637,9.88 MiB,2026-07-14T11:54:22
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6891.0.0.0,10333512,9.85 MiB,2026-07-14T11:54:24
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6892.0.0.0,10347175,9.87 MiB,2026-07-14T11:54:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6893.0.0.0,10342151,9.86 MiB,2026-07-14T11:54:04
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6894.0.0.0,10336838,9.86 MiB,2026-07-14T11:54:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6895.0.0.0,10330335,9.85 MiB,2026-07-14T11:54:09
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6896.0.0.0,10327017,9.85 MiB,2026-07-14T11:54:39
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6897.0.0.0,10319510,9.84 MiB,2026-07-14T11:54:55
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6898.0.0.0,10323636,9.85 MiB,2026-07-14T11:54:54
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6899.0.0.0,10321168,9.84 MiB,2026-07-14T11:54:52
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6900.0.0.0,10329350,9.85 MiB,2026-07-14T11:54:55
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6901.0.0.0,10321624,9.84 MiB,2026-07-14T11:55:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6902.0.0.0,10321842,9.84 MiB,2026-07-14T11:55:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6903.0.0.0,10311951,9.83 MiB,2026-07-14T11:55:38
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6904.0.0.0,10313344,9.84 MiB,2026-07-14T11:55:38
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6905.0.0.0,10325797,9.85 MiB,2026-07-14T11:55:51
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6906.0.0.0,10319042,9.84 MiB,2026-07-14T11:55:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6907.0.0.0,10288671,9.81 MiB,2026-07-14T11:55:13
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6908.0.0.0,10300239,9.82 MiB,2026-07-14T11:55:58
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6909.0.0.0,10324192,9.85 MiB,2026-07-14T11:55:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6910.0.0.0,10323953,9.85 MiB,2026-07-14T11:55:21
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6911.0.0.0,10317052,9.84 MiB,2026-07-14T11:55:24
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6912.0.0.0,10302316,9.83 MiB,2026-07-14T11:55:30
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6913.0.0.0,10318633,9.84 MiB,2026-07-14T11:55:34
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6914.0.0.0,10341556,9.86 MiB,2026-07-14T11:56:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6915.0.0.0,10341789,9.86 MiB,2026-07-14T11:56:08
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6916.0.0.0,10318863,9.84 MiB,2026-07-14T11:55:47
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6917.0.0.0,10325190,9.85 MiB,2026-07-14T11:56:38
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6918.0.0.0,10322553,9.84 MiB,2026-07-14T11:56:39
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6919.0.0.0,10319897,9.84 MiB,2026-07-14T11:56:37
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6920.0.0.0,10335631,9.86 MiB,2026-07-14T11:56:14
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6921.0.0.0,10338500,9.86 MiB,2026-07-14T11:56:59
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6922.0.0.0,10328472,9.85 MiB,2026-07-14T11:56:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6923.0.0.0,10319558,9.84 MiB,2026-07-14T11:56:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6924.0.0.0,10326786,9.85 MiB,2026-07-14T11:56:29
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6925.0.0.0,10333309,9.85 MiB,2026-07-14T11:56:31
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6926.0.0.0,10333923,9.86 MiB,2026-07-14T11:56:33
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6927.0.0.0,10330824,9.85 MiB,2026-07-14T11:56:57
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6928.0.0.0,10328658,9.85 MiB,2026-07-14T11:56:38
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6929.0.0.0,10350763,9.87 MiB,2026-07-14T11:57:12
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6930.0.0.0,10345756,9.87 MiB,2026-07-14T11:57:04
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6931.0.0.0,10331969,9.85 MiB,2026-07-14T11:57:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6932.0.0.0,10329177,9.85 MiB,2026-07-14T11:56:58
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6933.0.0.0,10323003,9.84 MiB,2026-07-14T11:57:37
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6934.0.0.0,10329555,9.85 MiB,2026-07-14T11:57:36
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6935.0.0.0,10343571,9.86 MiB,2026-07-14T11:57:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6936.0.0.0,10335278,9.86 MiB,2026-07-14T11:57:32
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6937.0.0.0,10346063,9.87 MiB,2026-07-14T11:57:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6938.0.0.0,10350742,9.87 MiB,2026-07-14T11:57:14
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6939.0.0.0,10345564,9.87 MiB,2026-07-14T11:57:18
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6940.0.0.0,10330948,9.85 MiB,2026-07-14T11:57:49
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6941.0.0.0,10325364,9.85 MiB,2026-07-14T11:57:45
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6942.0.0.0,10326449,9.85 MiB,2026-07-14T11:57:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6943.0.0.0,10316299,9.84 MiB,2026-07-14T11:58:00
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6944.0.0.0,10322215,9.84 MiB,2026-07-14T11:57:34
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6945.0.0.0,10333039,9.85 MiB,2026-07-14T11:58:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6946.0.0.0,10331434,9.85 MiB,2026-07-14T11:58:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6947.0.0.0,10337627,9.86 MiB,2026-07-14T11:58:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6948.0.0.0,10332173,9.85 MiB,2026-07-14T11:58:50
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6949.0.0.0,10338813,9.86 MiB,2026-07-14T11:58:04
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6950.0.0.0,10349750,9.87 MiB,2026-07-14T11:58:08
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6951.0.0.0,10332896,9.85 MiB,2026-07-14T11:58:56
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6952.0.0.0,10344137,9.86 MiB,2026-07-14T11:58:49
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6953.0.0.0,10339566,9.86 MiB,2026-07-14T11:58:56
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6954.0.0.0,10357704,9.88 MiB,2026-07-14T11:58:24
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6955.0.0.0,10357732,9.88 MiB,2026-07-14T11:58:28
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6956.0.0.0,10327810,9.85 MiB,2026-07-14T11:59:07
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6957.0.0.0,10319417,9.84 MiB,2026-07-14T11:58:32
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6958.0.0.0,10307944,9.83 MiB,2026-07-14T11:58:34
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6959.0.0.0,10304544,9.83 MiB,2026-07-14T11:58:40
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6960.0.0.0,10309129,9.83 MiB,2026-07-14T11:58:45
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6961.0.0.0,10310147,9.83 MiB,2026-07-14T11:58:47
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6962.0.0.0,10304494,9.83 MiB,2026-07-14T11:59:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6963.0.0.0,10318855,9.84 MiB,2026-07-14T11:59:42
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6964.0.0.0,10312778,9.84 MiB,2026-07-14T11:59:38
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6965.0.0.0,10310184,9.83 MiB,2026-07-14T11:59:02
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6966.0.0.0,10326455,9.85 MiB,2026-07-14T11:59:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6967.0.0.0,10333099,9.85 MiB,2026-07-14T11:59:39
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6968.0.0.0,10314444,9.84 MiB,2026-07-14T11:59:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6969.0.0.0,10317613,9.84 MiB,2026-07-14T11:59:13
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6970.0.0.0,10320420,9.84 MiB,2026-07-14T11:59:17
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6971.0.0.0,10293750,9.82 MiB,2026-07-14T11:59:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6972.0.0.0,10301293,9.82 MiB,2026-07-14T11:59:57
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6973.0.0.0,10296862,9.82 MiB,2026-07-14T11:59:23
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6974.0.0.0,10292865,9.82 MiB,2026-07-14T11:59:27
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6975.0.0.0,10322342,9.84 MiB,2026-07-14T11:59:31
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6976.0.0.0,10325135,9.85 MiB,2026-07-14T11:59:35
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6977.0.0.0,10294921,9.82 MiB,2026-07-14T12:00:15
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6978.0.0.0,10297274,9.82 MiB,2026-07-14T12:00:22
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6979.0.0.0,10310366,9.83 MiB,2026-07-14T12:00:25
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6980.0.0.0,10312213,9.83 MiB,2026-07-14T11:59:48
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6981.0.0.0,10313314,9.84 MiB,2026-07-14T11:59:53
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6982.0.0.0,10313647,9.84 MiB,2026-07-14T11:59:56
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6983.0.0.0,10309563,9.83 MiB,2026-07-14T12:00:40
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6984.0.0.0,10302889,9.83 MiB,2026-07-14T11:59:59
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6985.0.0.0,10305823,9.83 MiB,2026-07-14T12:00:00
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6986.0.0.0,10316058,9.84 MiB,2026-07-14T12:00:03
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6987.0.0.0,10346429,9.87 MiB,2026-07-14T12:00:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6988.0.0.0,10344293,9.87 MiB,2026-07-14T12:00:10
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6989.0.0.0,10312312,9.83 MiB,2026-07-14T12:00:13
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6990.0.0.0,10311525,9.83 MiB,2026-07-14T12:00:52
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6991.0.0.0,10293755,9.82 MiB,2026-07-14T12:00:16
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6992.0.0.0,10288891,9.81 MiB,2026-07-14T12:00:20
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6993.0.0.0,10309174,9.83 MiB,2026-07-14T12:00:47
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6994.0.0.0,10315881,9.84 MiB,2026-07-14T12:00:57
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6995.0.0.0,10331182,9.85 MiB,2026-07-14T12:01:06
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6996.0.0.0,10313064,9.84 MiB,2026-07-14T12:01:07
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6997.0.0.0,10312508,9.83 MiB,2026-07-14T12:00:45
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6998.0.0.0,10332214,9.85 MiB,2026-07-14T12:01:22
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/6999.0.0.0,10349346,9.87 MiB,2026-07-14T12:00:53
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/7000.0.0.0,10333855,9.86 MiB,2026-07-14T12:01:26
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/7001.0.0.0,10314313,9.84 MiB,2026-07-14T12:00:56
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/7002.0.0.0,10330455,9.85 MiB,2026-07-14T12:01:01
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/7003.0.0.0,10330548,9.85 MiB,2026-07-14T12:01:34
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/7004.0.0.0,10330884,9.85 MiB,2026-07-14T12:01:31
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/7005.0.0.0,10327229,9.85 MiB,2026-07-14T12:01:11
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/7006.0.0.0,10334519,9.86 MiB,2026-07-14T12:01:15
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/7007.0.0.0,10333473,9.85 MiB,2026-07-14T12:01:19
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/7008.0.0.0,10354417,9.87 MiB,2026-07-14T12:01:57
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/7009.0.0.0,10354272,9.87 MiB,2026-07-14T12:01:53
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/7010.0.0.0,10353485,9.87 MiB,2026-07-14T12:01:49
ERA5_WeatherBench2_1979_2022,ERA5_WeatherBench2_1979_2022/u_component_of_wind/7011.0.0.0,10362425,9.88 MiB,2026-07-14T12:02:05
