variable,time_chunk_index,chunk_file,chunk_start,chunk_end,present,size_bytes,size_human
10m_v_component_of_wind,10078,10078.0.0,2014-03-09T00:00:00.000000000,2014-03-10T18:00:00.000000000,True,820659,801.42 KiB
10m_v_component_of_wind,10079,10079.0.0,2014-03-11T00:00:00.000000000,2014-03-12T18:00:00.000000000,True,816934,797.79 KiB
10m_v_component_of_wind,10080,10080.0.0,2014-03-13T00:00:00.000000000,2014-03-14T18:00:00.000000000,True,817207,798.05 KiB
10m_v_component_of_wind,10081,10081.0.0,2014-03-15T00:00:00.000000000,2014-03-16T18:00:00.000000000,True,816729,797.59 KiB
10m_v_component_of_wind,10082,10082.0.0,2014-03-17T00:00:00.000000000,2014-03-18T18:00:00.000000000,True,818320,799.14 KiB
10m_v_component_of_wind,10083,10083.0.0,2014-03-19T00:00:00.000000000,2014-03-20T18:00:00.000000000,True,817740,798.57 KiB
10m_v_component_of_wind,10084,10084.0.0,2014-03-21T00:00:00.000000000,2014-03-22T18:00:00.000000000,True,818019,798.85 KiB
10m_v_component_of_wind,10085,10085.0.0,2014-03-23T00:00:00.000000000,2014-03-24T18:00:00.000000000,True,818265,799.09 KiB
10m_v_component_of_wind,10086,10086.0.0,2014-03-25T00:00:00.000000000,2014-03-26T18:00:00.000000000,True,819361,800.16 KiB
10m_v_component_of_wind,10087,10087.0.0,2014-03-27T00:00:00.000000000,2014-03-28T18:00:00.000000000,True,821541,802.29 KiB
10m_v_component_of_wind,10088,10088.0.0,2014-03-29T00:00:00.000000000,2014-03-30T18:00:00.000000000,True,819285,800.08 KiB
10m_v_component_of_wind,10089,10089.0.0,2014-03-31T00:00:00.000000000,2014-04-01T18:00:00.000000000,True,820066,800.85 KiB
10m_v_component_of_wind,10090,10090.0.0,2014-04-02T00:00:00.000000000,2014-04-03T18:00:00.000000000,True,817777,798.61 KiB
10m_v_component_of_wind,10091,10091.0.0,2014-04-04T00:00:00.000000000,2014-04-05T18:00:00.000000000,True,819209,800.01 KiB
10m_v_component_of_wind,10092,10092.0.0,2014-04-06T00:00:00.000000000,2014-04-07T18:00:00.000000000,True,819656,800.45 KiB
10m_v_component_of_wind,10093,10093.0.0,2014-04-08T00:00:00.000000000,2014-04-09T18:00:00.000000000,True,820651,801.42 KiB
10m_v_component_of_wind,10094,10094.0.0,2014-04-10T00:00:00.000000000,2014-04-11T18:00:00.000000000,True,819045,799.85 KiB
10m_v_component_of_wind,10095,10095.0.0,2014-04-12T00:00:00.000000000,2014-04-13T18:00:00.000000000,True,818913,799.72 KiB
10m_v_component_of_wind,10096,10096.0.0,2014-04-14T00:00:00.000000000,2014-04-15T18:00:00.000000000,True,818558,799.37 KiB
10m_v_component_of_wind,10097,10097.0.0,2014-04-16T00:00:00.000000000,2014-04-17T18:00:00.000000000,True,820463,801.23 KiB
10m_v_component_of_wind,10098,10098.0.0,2014-04-18T00:00:00.000000000,2014-04-19T18:00:00.000000000,True,819875,800.66 KiB
10m_v_component_of_wind,10099,10099.0.0,2014-04-20T00:00:00.000000000,2014-04-21T18:00:00.000000000,True,818742,799.55 KiB
10m_v_component_of_wind,10100,10100.0.0,2014-04-22T00:00:00.000000000,2014-04-23T18:00:00.000000000,True,820993,801.75 KiB
10m_v_component_of_wind,10101,10101.0.0,2014-04-24T00:00:00.000000000,2014-04-25T18:00:00.000000000,True,819429,800.22 KiB
10m_v_component_of_wind,10102,10102.0.0,2014-04-26T00:00:00.000000000,2014-04-27T18:00:00.000000000,True,819713,800.50 KiB
10m_v_component_of_wind,10103,10103.0.0,2014-04-28T00:00:00.000000000,2014-04-29T18:00:00.000000000,True,819836,800.62 KiB
10m_v_component_of_wind,10104,10104.0.0,2014-04-30T00:00:00.000000000,2014-05-01T18:00:00.000000000,True,820547,801.32 KiB
10m_v_component_of_wind,10105,10105.0.0,2014-05-02T00:00:00.000000000,2014-05-03T18:00:00.000000000,True,818425,799.24 KiB
10m_v_component_of_wind,10106,10106.0.0,2014-05-04T00:00:00.000000000,2014-05-05T18:00:00.000000000,True,820177,800.95 KiB
10m_v_component_of_wind,10107,10107.0.0,2014-05-06T00:00:00.000000000,2014-05-07T18:00:00.000000000,True,818204,799.03 KiB
10m_v_component_of_wind,10108,10108.0.0,2014-05-08T00:00:00.000000000,2014-05-09T18:00:00.000000000,True,819093,799.90 KiB
10m_v_component_of_wind,10109,10109.0.0,2014-05-10T00:00:00.000000000,2014-05-11T18:00:00.000000000,True,817541,798.38 KiB
10m_v_component_of_wind,10110,10110.0.0,2014-05-12T00:00:00.000000000,2014-05-13T18:00:00.000000000,True,819045,799.85 KiB
10m_v_component_of_wind,10111,10111.0.0,2014-05-14T00:00:00.000000000,2014-05-15T18:00:00.000000000,True,820680,801.45 KiB
10m_v_component_of_wind,10112,10112.0.0,2014-05-16T00:00:00.000000000,2014-05-17T18:00:00.000000000,True,822964,803.68 KiB
10m_v_component_of_wind,10113,10113.0.0,2014-05-18T00:00:00.000000000,2014-05-19T18:00:00.000000000,True,820209,800.99 KiB
10m_v_component_of_wind,10114,10114.0.0,2014-05-20T00:00:00.000000000,2014-05-21T18:00:00.000000000,True,818719,799.53 KiB
10m_v_component_of_wind,10115,10115.0.0,2014-05-22T00:00:00.000000000,2014-05-23T18:00:00.000000000,True,818705,799.52 KiB
10m_v_component_of_wind,10116,10116.0.0,2014-05-24T00:00:00.000000000,2014-05-25T18:00:00.000000000,True,819954,800.74 KiB
10m_v_component_of_wind,10117,10117.0.0,2014-05-26T00:00:00.000000000,2014-05-27T18:00:00.000000000,True,819276,800.07 KiB
10m_v_component_of_wind,10118,10118.0.0,2014-05-28T00:00:00.000000000,2014-05-29T18:00:00.000000000,True,819673,800.46 KiB
10m_v_component_of_wind,10119,10119.0.0,2014-05-30T00:00:00.000000000,2014-05-31T18:00:00.000000000,True,819020,799.82 KiB
10m_v_component_of_wind,10120,10120.0.0,2014-06-01T00:00:00.000000000,2014-06-02T18:00:00.000000000,True,817626,798.46 KiB
10m_v_component_of_wind,10121,10121.0.0,2014-06-03T00:00:00.000000000,2014-06-04T18:00:00.000000000,True,818208,799.03 KiB
10m_v_component_of_wind,10122,10122.0.0,2014-06-05T00:00:00.000000000,2014-06-06T18:00:00.000000000,True,817472,798.31 KiB
10m_v_component_of_wind,10123,10123.0.0,2014-06-07T00:00:00.000000000,2014-06-08T18:00:00.000000000,True,818225,799.05 KiB
10m_v_component_of_wind,10124,10124.0.0,2014-06-09T00:00:00.000000000,2014-06-10T18:00:00.000000000,True,820895,801.66 KiB
10m_v_component_of_wind,10125,10125.0.0,2014-06-11T00:00:00.000000000,2014-06-12T18:00:00.000000000,True,817749,798.58 KiB
10m_v_component_of_wind,10126,10126.0.0,2014-06-13T00:00:00.000000000,2014-06-14T18:00:00.000000000,True,817317,798.16 KiB
10m_v_component_of_wind,10127,10127.0.0,2014-06-15T00:00:00.000000000,2014-06-16T18:00:00.000000000,True,817740,798.57 KiB
10m_v_component_of_wind,10128,10128.0.0,2014-06-17T00:00:00.000000000,2014-06-18T18:00:00.000000000,True,816817,797.67 KiB
10m_v_component_of_wind,10129,10129.0.0,2014-06-19T00:00:00.000000000,2014-06-20T18:00:00.000000000,True,816688,797.55 KiB
10m_v_component_of_wind,10130,10130.0.0,2014-06-21T00:00:00.000000000,2014-06-22T18:00:00.000000000,True,819777,800.56 KiB
10m_v_component_of_wind,10131,10131.0.0,2014-06-23T00:00:00.000000000,2014-06-24T18:00:00.000000000,True,817892,798.72 KiB
10m_v_component_of_wind,10132,10132.0.0,2014-06-25T00:00:00.000000000,2014-06-26T18:00:00.000000000,True,818064,798.89 KiB
10m_v_component_of_wind,10133,10133.0.0,2014-06-27T00:00:00.000000000,2014-06-28T18:00:00.000000000,True,818510,799.33 KiB
10m_v_component_of_wind,10134,10134.0.0,2014-06-29T00:00:00.000000000,2014-06-30T18:00:00.000000000,True,817650,798.49 KiB
10m_v_component_of_wind,10135,10135.0.0,2014-07-01T00:00:00.000000000,2014-07-02T18:00:00.000000000,True,818733,799.54 KiB
10m_v_component_of_wind,10136,10136.0.0,2014-07-03T00:00:00.000000000,2014-07-04T18:00:00.000000000,True,818801,799.61 KiB
10m_v_component_of_wind,10137,10137.0.0,2014-07-05T00:00:00.000000000,2014-07-06T18:00:00.000000000,True,817720,798.55 KiB
10m_v_component_of_wind,10138,10138.0.0,2014-07-07T00:00:00.000000000,2014-07-08T18:00:00.000000000,True,818027,798.85 KiB
10m_v_component_of_wind,10139,10139.0.0,2014-07-09T00:00:00.000000000,2014-07-10T18:00:00.000000000,True,817350,798.19 KiB
10m_v_component_of_wind,10140,10140.0.0,2014-07-11T00:00:00.000000000,2014-07-12T18:00:00.000000000,True,816799,797.66 KiB
10m_v_component_of_wind,10141,10141.0.0,2014-07-13T00:00:00.000000000,2014-07-14T18:00:00.000000000,True,816639,797.50 KiB
10m_v_component_of_wind,10142,10142.0.0,2014-07-15T00:00:00.000000000,2014-07-16T18:00:00.000000000,True,817482,798.32 KiB
10m_v_component_of_wind,10143,10143.0.0,2014-07-17T00:00:00.000000000,2014-07-18T18:00:00.000000000,True,819279,800.08 KiB
10m_v_component_of_wind,10144,10144.0.0,2014-07-19T00:00:00.000000000,2014-07-20T18:00:00.000000000,True,818688,799.50 KiB
10m_v_component_of_wind,10145,10145.0.0,2014-07-21T00:00:00.000000000,2014-07-22T18:00:00.000000000,True,818274,799.10 KiB
10m_v_component_of_wind,10146,10146.0.0,2014-07-23T00:00:00.000000000,2014-07-24T18:00:00.000000000,True,817188,798.04 KiB
10m_v_component_of_wind,10147,10147.0.0,2014-07-25T00:00:00.000000000,2014-07-26T18:00:00.000000000,True,819798,800.58 KiB
10m_v_component_of_wind,10148,10148.0.0,2014-07-27T00:00:00.000000000,2014-07-28T18:00:00.000000000,True,818951,799.76 KiB
10m_v_component_of_wind,10149,10149.0.0,2014-07-29T00:00:00.000000000,2014-07-30T18:00:00.000000000,True,817597,798.43 KiB
10m_v_component_of_wind,10150,10150.0.0,2014-07-31T00:00:00.000000000,2014-08-01T18:00:00.000000000,True,817492,798.33 KiB
10m_v_component_of_wind,10151,10151.0.0,2014-08-02T00:00:00.000000000,2014-08-03T18:00:00.000000000,True,819503,800.30 KiB
10m_v_component_of_wind,10152,10152.0.0,2014-08-04T00:00:00.000000000,2014-08-05T18:00:00.000000000,True,818637,799.45 KiB
10m_v_component_of_wind,10153,10153.0.0,2014-08-06T00:00:00.000000000,2014-08-07T18:00:00.000000000,True,818507,799.32 KiB
10m_v_component_of_wind,10154,10154.0.0,2014-08-08T00:00:00.000000000,2014-08-09T18:00:00.000000000,True,818283,799.10 KiB
10m_v_component_of_wind,10155,10155.0.0,2014-08-10T00:00:00.000000000,2014-08-11T18:00:00.000000000,True,817994,798.82 KiB
10m_v_component_of_wind,10156,10156.0.0,2014-08-12T00:00:00.000000000,2014-08-13T18:00:00.000000000,True,818019,798.85 KiB
10m_v_component_of_wind,10157,10157.0.0,2014-08-14T00:00:00.000000000,2014-08-15T18:00:00.000000000,True,815622,796.51 KiB
10m_v_component_of_wind,10158,10158.0.0,2014-08-16T00:00:00.000000000,2014-08-17T18:00:00.000000000,True,815278,796.17 KiB
10m_v_component_of_wind,10159,10159.0.0,2014-08-18T00:00:00.000000000,2014-08-19T18:00:00.000000000,True,816678,797.54 KiB
10m_v_component_of_wind,10160,10160.0.0,2014-08-20T00:00:00.000000000,2014-08-21T18:00:00.000000000,True,816332,797.20 KiB
10m_v_component_of_wind,10161,10161.0.0,2014-08-22T00:00:00.000000000,2014-08-23T18:00:00.000000000,True,817764,798.60 KiB
10m_v_component_of_wind,10162,10162.0.0,2014-08-24T00:00:00.000000000,2014-08-25T18:00:00.000000000,True,818042,798.87 KiB
10m_v_component_of_wind,10163,10163.0.0,2014-08-26T00:00:00.000000000,2014-08-27T18:00:00.000000000,True,817772,798.61 KiB
10m_v_component_of_wind,10164,10164.0.0,2014-08-28T00:00:00.000000000,2014-08-29T18:00:00.000000000,True,820071,800.85 KiB
10m_v_component_of_wind,10165,10165.0.0,2014-08-30T00:00:00.000000000,2014-08-31T18:00:00.000000000,True,821014,801.77 KiB
10m_v_component_of_wind,10166,10166.0.0,2014-09-01T00:00:00.000000000,2014-09-02T18:00:00.000000000,True,820554,801.32 KiB
10m_v_component_of_wind,10167,10167.0.0,2014-09-03T00:00:00.000000000,2014-09-04T18:00:00.000000000,True,819850,800.63 KiB
10m_v_component_of_wind,10168,10168.0.0,2014-09-05T00:00:00.000000000,2014-09-06T18:00:00.000000000,True,819757,800.54 KiB
10m_v_component_of_wind,10169,10169.0.0,2014-09-07T00:00:00.000000000,2014-09-08T18:00:00.000000000,True,818421,799.24 KiB
10m_v_component_of_wind,10170,10170.0.0,2014-09-09T00:00:00.000000000,2014-09-10T18:00:00.000000000,True,815333,796.22 KiB
10m_v_component_of_wind,10171,10171.0.0,2014-09-11T00:00:00.000000000,2014-09-12T18:00:00.000000000,True,820403,801.17 KiB
10m_v_component_of_wind,10172,10172.0.0,2014-09-13T00:00:00.000000000,2014-09-14T18:00:00.000000000,True,818527,799.34 KiB
10m_v_component_of_wind,10173,10173.0.0,2014-09-15T00:00:00.000000000,2014-09-16T18:00:00.000000000,True,818646,799.46 KiB
10m_v_component_of_wind,10174,10174.0.0,2014-09-17T00:00:00.000000000,2014-09-18T18:00:00.000000000,True,818706,799.52 KiB
10m_v_component_of_wind,10175,10175.0.0,2014-09-19T00:00:00.000000000,2014-09-20T18:00:00.000000000,True,819672,800.46 KiB
10m_v_component_of_wind,10176,10176.0.0,2014-09-21T00:00:00.000000000,2014-09-22T18:00:00.000000000,True,818882,799.69 KiB
10m_v_component_of_wind,10177,10177.0.0,2014-09-23T00:00:00.000000000,2014-09-24T18:00:00.000000000,True,816697,797.56 KiB
10m_v_component_of_wind,10178,10178.0.0,2014-09-25T00:00:00.000000000,2014-09-26T18:00:00.000000000,True,817822,798.65 KiB
10m_v_component_of_wind,10179,10179.0.0,2014-09-27T00:00:00.000000000,2014-09-28T18:00:00.000000000,True,816865,797.72 KiB
10m_v_component_of_wind,10180,10180.0.0,2014-09-29T00:00:00.000000000,2014-09-30T18:00:00.000000000,True,819642,800.43 KiB
10m_v_component_of_wind,10181,10181.0.0,2014-10-01T00:00:00.000000000,2014-10-02T18:00:00.000000000,True,819283,800.08 KiB
10m_v_component_of_wind,10182,10182.0.0,2014-10-03T00:00:00.000000000,2014-10-04T18:00:00.000000000,True,818792,799.60 KiB
10m_v_component_of_wind,10183,10183.0.0,2014-10-05T00:00:00.000000000,2014-10-06T18:00:00.000000000,True,818517,799.33 KiB
10m_v_component_of_wind,10184,10184.0.0,2014-10-07T00:00:00.000000000,2014-10-08T18:00:00.000000000,True,817562,798.40 KiB
10m_v_component_of_wind,10185,10185.0.0,2014-10-09T00:00:00.000000000,2014-10-10T18:00:00.000000000,True,817536,798.38 KiB
10m_v_component_of_wind,10186,10186.0.0,2014-10-11T00:00:00.000000000,2014-10-12T18:00:00.000000000,True,818778,799.59 KiB
10m_v_component_of_wind,10187,10187.0.0,2014-10-13T00:00:00.000000000,2014-10-14T18:00:00.000000000,True,819749,800.54 KiB
10m_v_component_of_wind,10188,10188.0.0,2014-10-15T00:00:00.000000000,2014-10-16T18:00:00.000000000,True,819042,799.85 KiB
10m_v_component_of_wind,10189,10189.0.0,2014-10-17T00:00:00.000000000,2014-10-18T18:00:00.000000000,True,818569,799.38 KiB
10m_v_component_of_wind,10190,10190.0.0,2014-10-19T00:00:00.000000000,2014-10-20T18:00:00.000000000,True,819958,800.74 KiB
10m_v_component_of_wind,10191,10191.0.0,2014-10-21T00:00:00.000000000,2014-10-22T18:00:00.000000000,True,818893,799.70 KiB
10m_v_component_of_wind,10192,10192.0.0,2014-10-23T00:00:00.000000000,2014-10-24T18:00:00.000000000,True,819637,800.43 KiB
10m_v_component_of_wind,10193,10193.0.0,2014-10-25T00:00:00.000000000,2014-10-26T18:00:00.000000000,True,819674,800.46 KiB
10m_v_component_of_wind,10194,10194.0.0,2014-10-27T00:00:00.000000000,2014-10-28T18:00:00.000000000,True,818846,799.65 KiB
10m_v_component_of_wind,10195,10195.0.0,2014-10-29T00:00:00.000000000,2014-10-30T18:00:00.000000000,True,818617,799.43 KiB
10m_v_component_of_wind,10196,10196.0.0,2014-10-31T00:00:00.000000000,2014-11-01T18:00:00.000000000,True,816588,797.45 KiB
10m_v_component_of_wind,10197,10197.0.0,2014-11-02T00:00:00.000000000,2014-11-03T18:00:00.000000000,True,818281,799.10 KiB
10m_v_component_of_wind,10198,10198.0.0,2014-11-04T00:00:00.000000000,2014-11-05T18:00:00.000000000,True,817334,798.18 KiB
10m_v_component_of_wind,10199,10199.0.0,2014-11-06T00:00:00.000000000,2014-11-07T18:00:00.000000000,True,816958,797.81 KiB
10m_v_component_of_wind,10200,10200.0.0,2014-11-08T00:00:00.000000000,2014-11-09T18:00:00.000000000,True,817651,798.49 KiB
10m_v_component_of_wind,10201,10201.0.0,2014-11-10T00:00:00.000000000,2014-11-11T18:00:00.000000000,True,816628,797.49 KiB
10m_v_component_of_wind,10202,10202.0.0,2014-11-12T00:00:00.000000000,2014-11-13T18:00:00.000000000,True,816964,797.82 KiB
10m_v_component_of_wind,10203,10203.0.0,2014-11-14T00:00:00.000000000,2014-11-15T18:00:00.000000000,True,821319,802.07 KiB
10m_v_component_of_wind,10204,10204.0.0,2014-11-16T00:00:00.000000000,2014-11-17T18:00:00.000000000,True,822133,802.86 KiB
10m_v_component_of_wind,10205,10205.0.0,2014-11-18T00:00:00.000000000,2014-11-19T18:00:00.000000000,True,820375,801.15 KiB
10m_v_component_of_wind,10206,10206.0.0,2014-11-20T00:00:00.000000000,2014-11-21T18:00:00.000000000,True,818720,799.53 KiB
10m_v_component_of_wind,10207,10207.0.0,2014-11-22T00:00:00.000000000,2014-11-23T18:00:00.000000000,True,821849,802.59 KiB
10m_v_component_of_wind,10208,10208.0.0,2014-11-24T00:00:00.000000000,2014-11-25T18:00:00.000000000,True,818930,799.74 KiB
10m_v_component_of_wind,10209,10209.0.0,2014-11-26T00:00:00.000000000,2014-11-27T18:00:00.000000000,True,819585,800.38 KiB
10m_v_component_of_wind,10210,10210.0.0,2014-11-28T00:00:00.000000000,2014-11-29T18:00:00.000000000,True,818550,799.37 KiB
10m_v_component_of_wind,10211,10211.0.0,2014-11-30T00:00:00.000000000,2014-12-01T18:00:00.000000000,True,816548,797.41 KiB
10m_v_component_of_wind,10212,10212.0.0,2014-12-02T00:00:00.000000000,2014-12-03T18:00:00.000000000,True,818241,799.06 KiB
10m_v_component_of_wind,10213,10213.0.0,2014-12-04T00:00:00.000000000,2014-12-05T18:00:00.000000000,True,818768,799.58 KiB
10m_v_component_of_wind,10214,10214.0.0,2014-12-06T00:00:00.000000000,2014-12-07T18:00:00.000000000,True,818048,798.88 KiB
10m_v_component_of_wind,10215,10215.0.0,2014-12-08T00:00:00.000000000,2014-12-09T18:00:00.000000000,True,815678,796.56 KiB
10m_v_component_of_wind,10216,10216.0.0,2014-12-10T00:00:00.000000000,2014-12-11T18:00:00.000000000,True,817394,798.24 KiB
10m_v_component_of_wind,10217,10217.0.0,2014-12-12T00:00:00.000000000,2014-12-13T18:00:00.000000000,True,819002,799.81 KiB
10m_v_component_of_wind,10218,10218.0.0,2014-12-14T00:00:00.000000000,2014-12-15T18:00:00.000000000,True,816943,797.80 KiB
10m_v_component_of_wind,10219,10219.0.0,2014-12-16T00:00:00.000000000,2014-12-17T18:00:00.000000000,True,817604,798.44 KiB
10m_v_component_of_wind,10220,10220.0.0,2014-12-18T00:00:00.000000000,2014-12-19T18:00:00.000000000,True,818564,799.38 KiB
10m_v_component_of_wind,10221,10221.0.0,2014-12-20T00:00:00.000000000,2014-12-21T18:00:00.000000000,True,814300,795.21 KiB
10m_v_component_of_wind,10222,10222.0.0,2014-12-22T00:00:00.000000000,2014-12-23T18:00:00.000000000,True,817234,798.08 KiB
10m_v_component_of_wind,10223,10223.0.0,2014-12-24T00:00:00.000000000,2014-12-25T18:00:00.000000000,True,816934,797.79 KiB
10m_v_component_of_wind,10224,10224.0.0,2014-12-26T00:00:00.000000000,2014-12-27T18:00:00.000000000,True,817612,798.45 KiB
10m_v_component_of_wind,10225,10225.0.0,2014-12-28T00:00:00.000000000,2014-12-29T18:00:00.000000000,True,819833,800.62 KiB
10m_v_component_of_wind,10226,10226.0.0,2014-12-30T00:00:00.000000000,2014-12-31T18:00:00.000000000,True,817182,798.03 KiB
10m_v_component_of_wind,10227,10227.0.0,2015-01-01T00:00:00.000000000,2015-01-02T18:00:00.000000000,True,817200,798.05 KiB
10m_v_component_of_wind,10228,10228.0.0,2015-01-03T00:00:00.000000000,2015-01-04T18:00:00.000000000,True,818893,799.70 KiB
10m_v_component_of_wind,10229,10229.0.0,2015-01-05T00:00:00.000000000,2015-01-06T18:00:00.000000000,True,816856,797.71 KiB
10m_v_component_of_wind,10230,10230.0.0,2015-01-07T00:00:00.000000000,2015-01-08T18:00:00.000000000,True,819339,800.14 KiB
10m_v_component_of_wind,10231,10231.0.0,2015-01-09T00:00:00.000000000,2015-01-10T18:00:00.000000000,True,819658,800.45 KiB
10m_v_component_of_wind,10232,10232.0.0,2015-01-11T00:00:00.000000000,2015-01-12T18:00:00.000000000,True,821709,802.45 KiB
10m_v_component_of_wind,10233,10233.0.0,2015-01-13T00:00:00.000000000,2015-01-14T18:00:00.000000000,True,818954,799.76 KiB
10m_v_component_of_wind,10234,10234.0.0,2015-01-15T00:00:00.000000000,2015-01-16T18:00:00.000000000,True,817292,798.14 KiB
10m_v_component_of_wind,10235,10235.0.0,2015-01-17T00:00:00.000000000,2015-01-18T18:00:00.000000000,True,819796,800.58 KiB
10m_v_component_of_wind,10236,10236.0.0,2015-01-19T00:00:00.000000000,2015-01-20T18:00:00.000000000,True,820560,801.33 KiB
10m_v_component_of_wind,10237,10237.0.0,2015-01-21T00:00:00.000000000,2015-01-22T18:00:00.000000000,True,818592,799.41 KiB
10m_v_component_of_wind,10238,10238.0.0,2015-01-23T00:00:00.000000000,2015-01-24T18:00:00.000000000,True,815895,796.77 KiB
10m_v_component_of_wind,10239,10239.0.0,2015-01-25T00:00:00.000000000,2015-01-26T18:00:00.000000000,True,816290,797.16 KiB
10m_v_component_of_wind,10240,10240.0.0,2015-01-27T00:00:00.000000000,2015-01-28T18:00:00.000000000,True,816181,797.05 KiB
10m_v_component_of_wind,10241,10241.0.0,2015-01-29T00:00:00.000000000,2015-01-30T18:00:00.000000000,True,816470,797.33 KiB
10m_v_component_of_wind,10242,10242.0.0,2015-01-31T00:00:00.000000000,2015-02-01T18:00:00.000000000,True,816533,797.40 KiB
10m_v_component_of_wind,10243,10243.0.0,2015-02-02T00:00:00.000000000,2015-02-03T18:00:00.000000000,True,818567,799.38 KiB
10m_v_component_of_wind,10244,10244.0.0,2015-02-04T00:00:00.000000000,2015-02-05T18:00:00.000000000,True,818247,799.07 KiB
10m_v_component_of_wind,10245,10245.0.0,2015-02-06T00:00:00.000000000,2015-02-07T18:00:00.000000000,True,816464,797.33 KiB
10m_v_component_of_wind,10246,10246.0.0,2015-02-08T00:00:00.000000000,2015-02-09T18:00:00.000000000,True,816470,797.33 KiB
10m_v_component_of_wind,10247,10247.0.0,2015-02-10T00:00:00.000000000,2015-02-11T18:00:00.000000000,True,817205,798.05 KiB
10m_v_component_of_wind,10248,10248.0.0,2015-02-12T00:00:00.000000000,2015-02-13T18:00:00.000000000,True,818013,798.84 KiB
10m_v_component_of_wind,10249,10249.0.0,2015-02-14T00:00:00.000000000,2015-02-15T18:00:00.000000000,True,819254,800.05 KiB
10m_v_component_of_wind,10250,10250.0.0,2015-02-16T00:00:00.000000000,2015-02-17T18:00:00.000000000,True,818009,798.84 KiB
10m_v_component_of_wind,10251,10251.0.0,2015-02-18T00:00:00.000000000,2015-02-19T18:00:00.000000000,True,818837,799.65 KiB
10m_v_component_of_wind,10252,10252.0.0,2015-02-20T00:00:00.000000000,2015-02-21T18:00:00.000000000,True,817513,798.35 KiB
10m_v_component_of_wind,10253,10253.0.0,2015-02-22T00:00:00.000000000,2015-02-23T18:00:00.000000000,True,820336,801.11 KiB
10m_v_component_of_wind,10254,10254.0.0,2015-02-24T00:00:00.000000000,2015-02-25T18:00:00.000000000,True,819068,799.87 KiB
10m_v_component_of_wind,10255,10255.0.0,2015-02-26T00:00:00.000000000,2015-02-27T18:00:00.000000000,True,819638,800.43 KiB
10m_v_component_of_wind,10256,10256.0.0,2015-02-28T00:00:00.000000000,2015-03-01T18:00:00.000000000,True,819569,800.36 KiB
10m_v_component_of_wind,10257,10257.0.0,2015-03-02T00:00:00.000000000,2015-03-03T18:00:00.000000000,True,817861,798.69 KiB
10m_v_component_of_wind,10258,10258.0.0,2015-03-04T00:00:00.000000000,2015-03-05T18:00:00.000000000,True,819310,800.11 KiB
10m_v_component_of_wind,10259,10259.0.0,2015-03-06T00:00:00.000000000,2015-03-07T18:00:00.000000000,True,819889,800.67 KiB
10m_v_component_of_wind,10260,10260.0.0,2015-03-08T00:00:00.000000000,2015-03-09T18:00:00.000000000,True,819227,800.03 KiB
10m_v_component_of_wind,10261,10261.0.0,2015-03-10T00:00:00.000000000,2015-03-11T18:00:00.000000000,True,817577,798.42 KiB
10m_v_component_of_wind,10262,10262.0.0,2015-03-12T00:00:00.000000000,2015-03-13T18:00:00.000000000,True,816919,797.77 KiB
10m_v_component_of_wind,10263,10263.0.0,2015-03-14T00:00:00.000000000,2015-03-15T18:00:00.000000000,True,819414,800.21 KiB
10m_v_component_of_wind,10264,10264.0.0,2015-03-16T00:00:00.000000000,2015-03-17T18:00:00.000000000,True,818005,798.83 KiB
10m_v_component_of_wind,10265,10265.0.0,2015-03-18T00:00:00.000000000,2015-03-19T18:00:00.000000000,True,820310,801.08 KiB
10m_v_component_of_wind,10266,10266.0.0,2015-03-20T00:00:00.000000000,2015-03-21T18:00:00.000000000,True,818618,799.43 KiB
10m_v_component_of_wind,10267,10267.0.0,2015-03-22T00:00:00.000000000,2015-03-23T18:00:00.000000000,True,817294,798.14 KiB
10m_v_component_of_wind,10268,10268.0.0,2015-03-24T00:00:00.000000000,2015-03-25T18:00:00.000000000,True,819500,800.29 KiB
10m_v_component_of_wind,10269,10269.0.0,2015-03-26T00:00:00.000000000,2015-03-27T18:00:00.000000000,True,821542,802.29 KiB
10m_v_component_of_wind,10270,10270.0.0,2015-03-28T00:00:00.000000000,2015-03-29T18:00:00.000000000,True,819121,799.92 KiB
10m_v_component_of_wind,10271,10271.0.0,2015-03-30T00:00:00.000000000,2015-03-31T18:00:00.000000000,True,818941,799.75 KiB
10m_v_component_of_wind,10272,10272.0.0,2015-04-01T00:00:00.000000000,2015-04-02T18:00:00.000000000,True,820606,801.37 KiB
10m_v_component_of_wind,10273,10273.0.0,2015-04-03T00:00:00.000000000,2015-04-04T18:00:00.000000000,True,820459,801.23 KiB
10m_v_component_of_wind,10274,10274.0.0,2015-04-05T00:00:00.000000000,2015-04-06T18:00:00.000000000,True,820238,801.01 KiB
10m_v_component_of_wind,10275,10275.0.0,2015-04-07T00:00:00.000000000,2015-04-08T18:00:00.000000000,True,820908,801.67 KiB
10m_v_component_of_wind,10276,10276.0.0,2015-04-09T00:00:00.000000000,2015-04-10T18:00:00.000000000,True,819762,800.55 KiB
10m_v_component_of_wind,10277,10277.0.0,2015-04-11T00:00:00.000000000,2015-04-12T18:00:00.000000000,True,821377,802.13 KiB
10m_v_component_of_wind,10278,10278.0.0,2015-04-13T00:00:00.000000000,2015-04-14T18:00:00.000000000,True,822100,802.83 KiB
10m_v_component_of_wind,10279,10279.0.0,2015-04-15T00:00:00.000000000,2015-04-16T18:00:00.000000000,True,822332,803.06 KiB
